Name,Finder URL,Type,Investment Stage,Investments,IL investments in past 2Y,Managed Assets,Investment Range
="Altair Ventures",="https://finder.startupnationcentral.org/investor_page/altair-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Alter Venture Partners",="https://finder.startupnationcentral.org/investor_page/alter-venture-partners",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Altimeter Capital",="https://finder.startupnationcentral.org/investor_page/altimeter-capital",="VC and Private Equity",="",="3",="0",="",="Undisclosed",
="Altium Capital Management",="https://finder.startupnationcentral.org/investor_page/altium-capital-management",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Altonomy",="https://finder.startupnationcentral.org/investor_page/altonomy",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Alumot",="https://finder.startupnationcentral.org/investor_page/alumot",="VC and Private Equity",="",="6",="0",="",="Undisclosed",
="Amaranthine",="https://finder.startupnationcentral.org/investor_page/amaranthine",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Amathaon Capital",="https://finder.startupnationcentral.org/investor_page/amathaon-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Ambria Capital",="https://finder.startupnationcentral.org/investor_page/ambria-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="AME Cloud Ventures",="https://finder.startupnationcentral.org/investor_page/ame-cloud-ventures",="VC and Private Equity",="",="4",="0",="",="Undisclosed",
="American Family VenturAmerican Family Ventureses",="https://finder.startupnationcentral.org/investor_page/american-family-venturamerican-family-ventureses",="VC and Private Equity",="",="1",="1",="",="Undisclosed",
="AMI Opportunities Fund",="https://finder.startupnationcentral.org/investor_page/ami-opportunities-fund",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Amicus Capital",="https://finder.startupnationcentral.org/investor_page/amicus-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Amino Capital",="https://finder.startupnationcentral.org/investor_page/amino-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Amir Marketing",="https://finder.startupnationcentral.org/investor_page/amir-marketing",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Amplifyher Ventures",="https://finder.startupnationcentral.org/investor_page/amplifyher-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Amplitude Ventures",="https://finder.startupnationcentral.org/investor_page/amplitude-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Amzak Health Investors",="https://finder.startupnationcentral.org/investor_page/amzak-health-investors",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Anacapa Partners LP",="https://finder.startupnationcentral.org/investor_page/anacapa-partners-lp",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Analyst",="https://finder.startupnationcentral.org/investor_page/analyst",="VC and Private Equity",="",="1",="1",="",="Undisclosed",
="Anatomy Medical Technology Fund",="https://finder.startupnationcentral.org/investor_page/anatomy-medical-technology-fund",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Anax Ventures",="https://finder.startupnationcentral.org/investor_page/anax-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Andalusian Private Capital",="https://finder.startupnationcentral.org/investor_page/andalusian-private-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Andav Capital",="https://finder.startupnationcentral.org/investor_page/andav-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Andera Partners",="https://finder.startupnationcentral.org/investor_page/andera-partners",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Angeleno Group",="https://finder.startupnationcentral.org/investor_page/angeleno-group",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="AngeList Syndicate",="https://finder.startupnationcentral.org/investor_page/angelist-syndicate",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Angelsdeck",="https://finder.startupnationcentral.org/investor_page/angelsdeck",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Annox Capital",="https://finder.startupnationcentral.org/investor_page/annox-capital",="VC and Private Equity",="",="3",="0",="",="Undisclosed",
="Ansonia Holdings",="https://finder.startupnationcentral.org/investor_page/ansonia-holdings",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Ant Financial",="https://finder.startupnationcentral.org/investor_page/ant-financial",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Antara Capital",="https://finder.startupnationcentral.org/investor_page/antara-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
