Name,Finder URL,Type,Investment Stage,Investments,IL investments in past 2Y,Managed Assets,Investment Range
="Harpoon Ventures",="https://finder.startupnationcentral.org/investor_page/harpoon-ventures",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Heavybit Inc",="https://finder.startupnationcentral.org/investor_page/heavybit-inc",="VC and Private Equity",="",="6",="2",="",="500K - 5M",
="iGan Partners",="https://finder.startupnationcentral.org/investor_page/igan-partners",="VC and Private Equity",="",="3",="1",="",="Undisclosed",
="Incubate Fund",="https://finder.startupnationcentral.org/investor_page/incubate-fund",="VC and Private Equity",="",="5",="2",="",="Undisclosed",
="Lattice Capital",="https://finder.startupnationcentral.org/investor_page/lattice-capital",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Lever VC",="https://finder.startupnationcentral.org/investor_page/lever-vc",="VC and Private Equity",="",="3",="2",="",="Undisclosed",
="Mango Capital",="https://finder.startupnationcentral.org/investor_page/mango-capital",="VC and Private Equity",="",="5",="2",="",="Undisclosed",
="MANTIS",="https://finder.startupnationcentral.org/investor_page/mantis",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="MMC Ventures",="https://finder.startupnationcentral.org/investor_page/mmc-ventures",="VC and Private Equity",="",="5",="3",="",="Undisclosed",
="Moneta Ventures",="https://finder.startupnationcentral.org/investor_page/moneta-ventures",="VC and Private Equity",="",="4",="2",="",="Undisclosed",
="New York Life Ventures",="https://finder.startupnationcentral.org/investor_page/new-york-life-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="NewSpring Capital",="https://finder.startupnationcentral.org/investor_page/newspring-capital",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="NewView Capital",="https://finder.startupnationcentral.org/investor_page/newview-capital",="VC and Private Equity",="",="3",="1",="",="Undisclosed",
="NextEquity",="https://finder.startupnationcentral.org/investor_page/nextequity",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Nexus NeuroTech Ventures",="https://finder.startupnationcentral.org/investor_page/nexus-neurotech-ventures",="VC and Private Equity",="",="2",="2",="",="Undisclosed",
="Nine Realms",="https://finder.startupnationcentral.org/investor_page/-nine-realms",="VC and Private Equity",="",="1",="1",="",="Undisclosed",
="OCV Partners",="https://finder.startupnationcentral.org/investor_page/ocv-partners",="VC and Private Equity",="",="5",="2",="",="Undisclosed",
="Osage Venture Partners",="https://finder.startupnationcentral.org/investor_page/osage-venture-partners",="VC and Private Equity",="",="2",="2",="",="Undisclosed",
="Owl Ventures",="https://finder.startupnationcentral.org/investor_page/owl-ventures",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Paladin Capital Group",="https://finder.startupnationcentral.org/investor_page/paladin-capital-group",="VC and Private Equity",="",="4",="1",="",="Undisclosed",
="Peakspan Capital",="https://finder.startupnationcentral.org/investor_page/peakspan-capital",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Peal Holdings A.A",="https://finder.startupnationcentral.org/investor_page/peal-holdings-a-a",="VC and Private Equity",="",="2",="2",="",="Undisclosed",
="Phoenix",="https://finder.startupnationcentral.org/investor_page/phoenix-2",="VC and Private Equity",="",="7",="3",="",="Undisclosed",
="Point72 Ventures",="https://finder.startupnationcentral.org/investor_page/point72-ventures",="VC and Private Equity",="",="6",="2",="",="Undisclosed",
="Pollen Group Israel",="https://finder.startupnationcentral.org/investor_page/pollen-group-israel",="VC and Private Equity",="",="3",="2",="",="Undisclosed",
="Prysm CapitalPrysm Capital",="https://finder.startupnationcentral.org/investor_page/prysm-capitalprysm-capital",="VC and Private Equity",="",="3",="3",="",="Undisclosed",
="Qiming Venture Partners",="https://finder.startupnationcentral.org/investor_page/qiming-venture-partners",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Rapha Capital Management",="https://finder.startupnationcentral.org/investor_page/rapha-capital-management",="VC and Private Equity",="",="4",="1",="",="Undisclosed",
="Redseed Ventures",="https://finder.startupnationcentral.org/investor_page/redseed-ventures",="VC and Private Equity",="",="6",="6",="",="Undisclosed",
="Revaia Ventures",="https://finder.startupnationcentral.org/investor_page/revaia-ventures",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Sator Grove Holdings",="https://finder.startupnationcentral.org/investor_page/sator-grove-holdings",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Scifi VC",="https://finder.startupnationcentral.org/investor_page/scifi-vc",="VC and Private Equity",="",="3",="1",="",="Undisclosed",
="SemperVirens Venture Capital",="https://finder.startupnationcentral.org/investor_page/sempervirens-venture-capital",="VC and Private Equity",="",="4",="1",="",="Undisclosed",
="Shield Capital",="https://finder.startupnationcentral.org/investor_page/shield-capital",="VC and Private Equity",="",="3",="3",="",="Undisclosed",
